#id,rmsid,name,type,ra,dec,flux8,flux12,flux14,flux21,jmag,hmag,kmag,vlsr,rgc,kds,d,blank,firlum,firflux,blank2,GAL_LONG,GAL_LAT
1297,1661,G333.1256-00.4367,YSO?,21:01.8,-50:35:48.1,19.017,52.354,71.25,203.36,15.6,14.9,13.4,-999,-999,-999,-999.0,-999,-999,IRAS,,333.1256978,-0.436829936
1298,1657,G333.1306-00.4275,HII region,21:00.2,-50:35:09.2,25.886,94.629,142.43,529.31,14.9,13.4,10.4,-51.2,5.6,n,3.5,-999,4.40E+05,IRAS,,333.130447,-0.426313969
1299,1608,G333.1642-00.0994,HII region,19:42.6,-50:19:47.6,3.347,4.928,4.66,21.52,17.8,15.8,13.5,-92.5,4.3,-999,5.5,-999,4.40E+04,MIPS/IGA,,333.1642192,-0.099525794
1300,1680,G333.1969-00.4352,Diffuse HII region,21:20.5,-50:32:43.4,1.76,2.928,3.24,8.79,16.4,14.5,13.2,-53,5.5,-999,3.5,-999,3.30E+03,MIPS/IGA,,333.1969675,-0.435381701
1301,1731,G333.2008-00.9280,Young/old star?,23:33.8,-50:53:25.9,1.309,2.217,3.27,3.71,14.4,12.8,11.1,-13.3,7.6,nz,1.1,,586,IRAS,,333.2006115,-0.928114014
1302,4821,G333.2278-00.0947,HII region,19:58.4,-50:16:54.8,0.827,0.717,0.78,3.42,17,15.2,14.2,-90.1,4.4,-999,5.5,-999,5.60E+03,MIPS/IGA,,333.2278052,-0.094827756
1303,1687,G333.2880-00.3907,HII region,21:33.0,-50:26:58.2,8.187,22.404,31.05,142.63,14.4,13.6,13.6,-52.5,5.5,n,3.5,-999,5.70E+04,MSX,,333.2881005,-0.390839242
1304,1686,G333.3072-00.3666,Diffuse HII region,21:31.6,-50:25:08.0,37.825,153.97,269.83,1100,15.8,12.8,10.2,-49.9,5.6,nj,3.5,-999,3.70E+05,IRAS,,333.3072424,-0.366695607
1305,1604,G333.3151+00.1053,YSO,19:29.0,-50:04:40.9,0.817,2.229,5.16,21.58,-999,-999,-999,-47.7,5.7,-999,3.5,-999,5.40E+03,MIPS/IGA,,333.315071,0.105406233
1306,1642,G333.3401-00.1273,HII region,20:36.9,-50:13:35.0,2.736,4.651,6.65,22.57,-999,-999,-999,-59.7,5.3,-999,3.5,-999,7.10E+03,MIPS/IGA,,333.3398261,-0.127594134
1307,1666,G333.3752-00.2015A,HII region,21:05.9,-50:15:14.0,1.914,1.907,2.03,9.57,-999,-999,-999,-60.3,5.2,-999,3.5,-999,2.10E+03,MIPS/IGA,,333.3753161,-0.201603532
1308,1666,G333.3752-00.2015B,YSO,21:05.6,-50:15:13.5,1.914,1.907,2.03,9.57,15.9,14.1,13,-60.3,5.2,-999,3.5,-999,2.20E+03,MIPS/IGA,,333.3748475,-0.200941391
1309,1666,G333.3752-00.2015C,YSO,21:06.1,-50:15:14.3,1.914,1.907,2.03,9.57,15.6,14,11.5,-60.3,5.2,-999,3.5,-999,2.30E+03,MIPS/IGA,,333.375484,-0.201888083
1310,1696,G333.4747-00.2366,YSO,21:41.5,-50:12:32.1,1.991,3.779,6.27,10.24,15.2,12,9.6,-50.7,5.6,-999,3.5,-999,3.10E+03,MIPS/IGA,,333.4741552,-0.236628211
1311,1708,G333.6032-00.2184,HII region,22:09.6,-50:05:59.6,211.74,408.51,1600,1700,-999,-999,-999,-49.2,5.6,nj,3.5,,7.10E+05,IRAS,,333.6042813,-0.212583593
1312,1707,G333.6099-00.1987,Diffuse HII region,22:07.4,-50:05:09.9,14.054,53.564,70.52,212.58,15.3,13.2,13.1,-47.5,5.7,-999,3.5,-999,8.50E+04,MSX,,333.6099919,-0.198762846
1313,1712,G333.6520-00.1878,Diffuse HII region,22:15.7,-50:02:55.3,0.362,3.124,1.97,11.51,14.6,13.4,12.7,-51.2,5.6,-999,3.5,-999,4.60E+03,MSX,,333.6520627,-0.187990815
1314,1730,G333.6788-00.4344,HII region,23:28.3,-50:12:13.8,0.908,2.321,2.68,9.72,-999,-999,-999,-5.6,8.1,fhii?,14.9,-999,9.20E+04,MIPS/IGA,,333.6786937,-0.434929547
1315,1622,G333.7261+00.3678,Diffuse HII region,20:09.4,-49:36:09.3,11.442,16.147,12.11,69.47,13.4,13.7,11.1,-33,6.4,nsa,2.5,-999,1.80E+04,MIPS/IGA,,333.7261436,0.367753432
1316,1732,G333.7339-00.4267,HII region,23:40.8,-50:09:24.0,1.8,3.364,3.18,7.12,15.1,11.6,9.7,-3.9,8.3,fhii?,14.9,-999,1.10E+05,MIPS/IGA,,333.7356108,-0.42540982
1317,1724,G333.7608-00.2253,YSO?,22:54.3,-49:59:54.0,0.18,0.634,1.84,4.92,15.2,12.8,10.9,-48.9,5.6,-999,3.5,-999,927,MIPS/IGA,,333.7605757,-0.225627308
1318,1728,G333.9305-00.1319,YSO,23:13.9,-49:48:42.8,1.537,2.582,3.81,5.75,17.7,14.7,11.2,-43.4,5.9,-999,3.5,-999,3.90E+03,MIPS/IGA,,333.9300367,-0.131713655
1319,1734,G334.1602-00.0604A,YSO,23:54.9,-49:35:49.9,0.632,1.183,1.52,2.95,-999,-999,-999,-66.1,5,nsa?,4.3,-999,2.00E+03,MIPS/IGA,,334.1604608,-0.059402856
1320,1734,G334.1602-00.0604B,HII region?,23:55.2,-49:35:53.5,0.632,1.183,1.52,2.95,-999,-999,-999,-66.1,5,nsa?,4.3,-999,718,MIPS/IGA,,334.160223,-0.060585783
1321,1748,G334.7225-00.6539,HII region,28:57.9,-49:36:28.4,2.615,6.755,14.14,35.36,14.3,12.5,12,-44.6,5.8,f,12.2,-999,1.50E+05,MIPS/IGA,,334.7224989,-0.654086103
1322,1742,G334.7302+00.0052,YSO?,26:04.7,-49:08:41.8,2.446,3.165,3.78,10.71,15.5,13,9.6,-33.9,6.3,nsa?,2.6,-999,2.90E+03,MIPS/IGA,,334.7298372,0.005599
1323,1740,G334.8438+00.2095A,YSO,25:40.5,-48:55:16.2,1.408,1.888,1.95,4.45,16.4,14,12.8,-80,4.5,?,5.0,-999,5.6e+03/2.5e+04,MIPS/IGA,,334.8441533,0.208963361
1324,1740,G334.8438+00.2095B,HII region,25:40.5,-48:55:16.2,1.408,1.888,1.95,4.45,16.4,14,12.8,-80,4.5,?,5.0,-999,5.6e+03/2.5e+04,MIPS/IGA,,334.8441533,0.208963361
1325,1563,G334.8686+02.7773,Young/old star?,14:58.5,-47:04:44.0,2.054,3.808,5.34,6.4,16.4,14.3,11.4,-25.9,6.7,nz,2.1,-999,190,MIPS/IGA,,334.8686529,2.777249434
1326,1753,G335.1972-00.3884,HII region,29:47.6,-49:04:51.2,0.797,0.949,0.96,3.39,15.9,14.1,12.4,-37.1,6.1,nsa?,2.8,-999,4.10E+03,MIPS/IGA,,335.1972684,-0.388512554
1327,1754,G335.3910-00.2902,HII region?,30:10.2,-48:52:22.9,0.241,0.801,2.11,9.63,17.6,14.8,13.4,-19.7,7,fhii?,13.8,-999,1.80E+04,MIPS/IGA,,335.3906159,-0.290340838
1328,1760,G335.5783-00.2075,HII region,30:35.0,-48:40:47.2,1.67,6.3,13.01,39.45,17.8,13.8,12,-75.8,4.6,a,4.2,-999,1.1e+04/8.2e+04,MIPS/IGA,,335.577828,-0.207064325
1329,1761,G335.7288-00.0966,YSO,30:43.2,-48:29:41.5,1.616,2.746,4.12,3.88,18,13.9,12.4,-66.2,4.9,f,4.2,-999,2.7e+03/1.9e+04,MIPS/IGA,,335.7279024,-0.096666016
1330,1762,G335.9462+00.0296,HII region,31:04.1,-48:14:57.8,1.163,1.474,1.09,3.05,15.9,14.3,12.9,-54.8,5.2,-999,4.2,-999,4.2e+03/3.0e+04,MIPS/IGA,,335.9462143,0.029586944
1331,1759,G335.9800+00.1928,HII region,30:29.8,-48:06:46.0,1.508,3.414,4.04,11.74,15.3,13.2,12.4,-56.3,5.2,-999,4.2,-999,5.7e+03/4.1e+04,MIPS/IGA,,335.9801584,0.192720239
1332,1764,G336.0778+00.0361,HII region,31:34.9,-48:08:56.4,1.634,2.18,1.55,4.71,15.1,13.7,13.2,-999,-999,-999,-999.0,-999,-999,IRAS,,336.0778918,0.036048471
1333,1779,G336.3616-00.1377,Diffuse HII region,33:30.1,-48:03:36.0,5.106,22.034,30.96,84.98,14.7,13,12.1,-79.6,4.4,-999,10.8,-999,3.30E+05,MIPS/IGA,,336.3616831,-0.13787274
1334,1770,G336.3684-00.0033A,HII region,32:56.5,-47:57:52.3,1.635,3.081,4.25,27.61,-999,-999,-999,-128,3.4,tp,7.8,-999,2.30E+04,MIPS/IGA,,336.3678025,-0.004116419
1335,1770,G336.3684-00.0033B,YSO,32:55.8,-47:57:45.5,1.635,3.081,4.25,27.61,16.8,14.7,13.4,-128,3.4,tp,7.8,-999,1.60E+04,MIPS/IGA,,336.368027,-0.001583831
1336,1770,G336.3684-00.0033C,HII region,32:55.9,-47:57:39.3,1.635,3.081,4.25,27.61,15.4,13.7,13,-128,3.4,tp,7.8,-999,2.60E+04,MIPS/IGA,,336.3694402,-5.75E-04
1337,1799,G336.4415-00.2597,HII region,34:21.8,-48:05:02.7,2.559,4.955,4.56,11.53,16.4,14.1,12.6,-89,4.2,f,10.8,-999,5.30E+04,MIPS/IGA,,336.4415695,-0.259844188
1338,1898,G336.4917-01.4741A,HII region,40:00.1,-48:51:40.4,58.217,147.32,264.2,1800,10.8,9.1,7.7,-23.4,6.7,nz,1.9,,-999,IRAS,,336.4920663,-1.474254532
1339,1898,G336.4917-01.4741B,YSO,40:01.1,-48:51:52.4,58.217,147.32,264.2,1800,11.7,10.3,8.8,-23.4,6.7,nz,1.9,,-999,IRAS,,336.4914293,-1.478558339
1340,4840,G336.5242-01.4668,Diffuse HII region?,40:06.0,-48:49:56.2,0.367,-0.661,0.74,7.84,17.1,12.8,11,-23,6.8,nz,1.9,-999,907,MSX,,336.5243366,-1.466998868
1341,1995,G336.5299-01.7344,YSO,41:20.5,-49:00:17.2,2.857,3.749,4.19,5.46,13.2,10.4,8.4,-20.9,6.9,nz,1.9,-999,2.30E+03,MIPS/IGA,,336.5301656,-1.734120822
1342,1803,G336.5396-00.1819,HII region?,34:24.3,-47:57:29.8,1.667,4.314,5.97,18.52,16.8,15.4,13.3,-84.5,4.3,f,10.8,-999,7.30E+04,MIPS/IGA,,336.5389203,-0.179840968
1343,1809,G336.5488-00.2081,HII region,34:34.2,-47:58:12.7,1.376,2.875,2.57,7.96,16.8,15.2,13.6,-84.7,4.3,-999,10.8,-999,4.10E+04,MIPS/IGA,,336.5488581,-0.208233826
1344,1778,G336.7725+00.2463,HII region,33:29.2,-47:29:51.0,1.393,2.627,2.83,8.58,16.2,14.2,12.8,-74.5,4.5,-999,10.8,-999,2.60E+04,MIPS/IGA,,336.7725389,0.246329568
1345,1844,G336.8308-00.3752,YSO,36:26.2,-47:52:30.9,0.159,0.738,2.74,8.87,16,14.4,13.9,-22.3,6.8,?,1.9,-999,1.0e+03/5.3e+04,MIPS/IGA,,336.8298126,-0.374787404
1346,1812,G336.8324+00.0301,HII region,34:40.2,-47:36:00.3,0.878,3.604,5.9,7.58,14.4,12.9,12.1,-75.1,4.5,f,10.8,-999,7.00E+04,MIPS/IGA,,336.8324806,0.030124228
1347,1819,G336.8455-00.0096,HII region?,34:53.7,-47:37:02.6,0.861,5.034,9.04,20.57,14.4,12.7,11.9,-999,-999,-999,-999.0,-999,-999,MSX,,336.8455452,-0.009676033
1348,1818,G336.8654+00.0182,HII region,34:51.2,-47:35:02.0,0.857,1.726,1.1,3.42,13.9,12.5,11.9,-76.4,4.5,-999,10.8,-999,1.30E+04,MSX,,336.8654902,0.018133836
1349,1816,G336.8877+00.0483,HII region,34:48.4,-47:32:52.3,5.626,14.072,19.98,61.7,15.4,13.2,12.3,-121.2,3.5,tp,7.8,-999,7.10E+04,MIPS/IGA,,336.8865291,0.048488118
1350,1813,G336.8896+00.0636,HII region?,34:45.1,-47:32:07.0,0.604,1.693,2.94,10.86,15.4,13.7,13.1,-121,3.5,tp,7.8,-999,1.90E+04,MIPS/IGA,,336.889687,0.063650181
1351,1836,G336.9033-00.1521A,HII region,35:45.1,-47:40:15.6,1.56,1.863,2.43,3.73,-999,-999,-999,-73.1,4.6,-999,10.8,-999,3.20E+04,MIPS/IGA,,336.9034165,-0.152283421
1352,1836,G336.9033-00.1521B,YSO,35:43.7,-47:40:27.4,1.56,1.863,2.43,3.73,10.2,8.5,7.4,-73.1,4.6,-999,10.8,-999,9.20E+03,MIPS/IGA,,336.898215,-0.151447701
1353,1841,G336.9842-00.1835,HII region,36:12.4,-47:37:57.5,6.787,22.746,41.37,56.59,17.2,14,10.3,-75.1,4.5,-999,10.8,-999,8.80E+04,MIPS/IGA,,336.9833885,-0.183067134
1354,1831,G336.9869-00.0050,HII region,35:26.5,-47:30:36.3,0.942,1.237,1.43,5.17,15,14,13.7,-122.2,3.4,tp,7.8,-999,2.40E+04,MIPS/IGA,,336.9869419,-0.00514531
1355,1832,G336.9920-00.0244,HII region,35:32.3,-47:31:14.8,1.318,3.075,3.9,17.53,14,12.4,11.9,-120.9,3.5,tp,7.8,-999,1.10E+05,MIPS/IGA,,336.9901029,-0.02444883
1356,1787,G337.0047+00.3226,HII region,34:04.7,-47:16:29.2,2.419,4.006,4.28,19.23,-999,-999,-999,-62.8,4.9,f,10.8,-999,7.60E+04,MIPS/IGA,,337.0041187,0.323942644
1357,1834,G337.0470-00.0011,HII region,35:39.9,-47:27:46.8,1.612,2.159,1.87,6.03,15.5,13.7,12.5,-118.9,3.5,fsa,7.8,-999,1.00E+04,MIPS/IGA,,337.0471312,-0.001205041
1358,1839,G337.0924-00.0597,HII region,36:06.1,-47:28:08.4,0.594,1.438,2.23,7.08,14.3,14.4,12.9,-999,-999,-999,-999.0,-999,-999,MSX,,337.0924907,-0.059834243
1359,1895,G337.0963-00.9291,YSO,39:57.8,-48:02:48.3,0.293,0.615,1.39,7.37,12.9,12.5,11.8,-42.9,5.7,nz,3.2,-999,3.40E+03,MIPS/IGA,,337.0969081,-0.928601792
1360,1848,G337.1218-00.1748,Diffuse HII region,36:43.4,-47:31:28.5,9.532,31.098,77.91,165.2,18,15.8,13.5,-75.1,4.5,f,10.8,-999,6.10E+05,MIPS/IGA,,337.1219383,-0.174858317
1361,1859,G337.1555-00.3951,YSO,37:49.6,-47:38:50.4,1.653,1.005,2.69,4.77,18,16.4,12.1,-41.7,5.7,nsa?,3.2,-999,3.30E+03,MIPS/IGA,,337.1555893,-0.39512288
1362,1845,G337.1874-00.0589,HII region?,36:28.6,-47:23:53.5,2.019,1.074,2.68,7.6,15.4,14.3,13.4,-67.9,4.7,fsa,10.8,-999,1.10E+05,MIPS/IGA,,337.1874651,-0.05900938
1363,4241,G337.1980-00.6815,Young/old star?,39:15.6,-47:48:26.0,-0.029,-0.468,2.32,5.18,16,14.6,14,-41.7,5.7,nz,3.2,-999,722,MIPS/IGA,,337.1975696,-0.681447419
1364,1856,G337.3071-00.1521,YSO,37:21.6,-47:22:19.5,0.997,1.491,1.09,3,16.1,13.9,12.8,-68.9,4.6,-999,10.8,-999,1.70E+04,MIPS/IGA,,337.3071549,-0.1522124
1365,1870,G337.4050-00.4071A,HII region,38:52.0,-47:28:11.2,2.736,3.427,6.88,44.02,-999,-999,-999,-41.9,5.7,nsa?,3.2,-999,8.20E+04,MIPS/IGA,,337.4050256,-0.407169365
1366,1870,G337.4050-00.4071B,HII region,38:50.4,-47:28:02.7,2.736,3.427,6.88,44.02,-999,-999,-999,-41.9,5.7,nsa?,3.2,-999,2.60E+04,MIPS/IGA,,337.4037985,-0.402257552
1367,4236,G337.6301-00.0781,HII region,38:19.0,-47:04:50.7,-0.111,-1.964,0.4,3.98,-999,-999,-999,-56.5,5,nsa,11.9,-999,6.10E+04,MIPS/IGA,,337.6324167,-0.078011055
1368,1865,G337.6341-00.0775,HII region,38:19.0,-47:04:50.7,0.278,0.237,0.46,2.94,-999,-999,-999,-999,-999,-999,-999.0,-999,-999,MSX,,337.6324167,-0.078011055
1369,1871,G337.6651-00.1750,HII region,38:52.4,-47:07:17.2,0.974,1.744,2.37,7.6,-999,-999,-999,-53.1,5.2,f,11.9,-999,1.10E+05,MIPS/IGA,,337.6653281,-0.175692179
1370,1869,G337.7051-00.0575A,Diffuse HII region,38:30.8,-47:00:46.4,2.043,5.135,7.08,15.43,-999,-999,-999,-48.3,5.4,f,11.9,,-999,IRAS,,337.7052413,-0.057555694
1371,1869,G337.7051-00.0575B,HII region,38:29.6,-47:00:35.2,2.043,5.135,7.08,15.43,16.8,14.5,13.7,-48.3,5.4,f,11.9,,-999,IRAS,,337.7053568,-0.05302504
1372,1860,G337.7091+00.0932A,HII region,37:51.8,-46:54:33.4,0.939,1.829,2.49,7.73,-999,-999,-999,-76.7,4.4,f,10.8,-999,2.90E+04,MSX,,337.7081861,0.094168658
1373,1860,G337.7091+00.0932B,HII region,37:54.7,-46:54:46.3,0.939,1.829,2.49,7.73,-999,-999,-999,-76.7,4.4,f,10.8,-999,2.90E+04,MSX,,337.7110659,0.085615626
1374,1860,G337.7091+00.0932C,HII region,37:54.4,-46:54:36.0,0.939,1.829,2.49,7.73,-999,-999,-999,-76.7,4.4,f,10.8,-999,2.90E+04,MSX,,337.712678,0.08810117
1375,1939,G337.8442-00.3748,HII region,40:26.7,-47:07:13.1,40.317,89.621,128.2,225.18,14.3,10.9,7.8,-40.4,5.7,nsa?,3.2,-999,2.50E+04,MIPS/IGA,,337.8439079,-0.374558906
1376,1982,G337.9266-00.4588,HII region,41:08.3,-47:06:50.7,22.743,68.612,103.91,489.77,13.2,11,10.4,-40.2,5.7,f,3.2,-999,1.40E+05,MSX,,337.9267254,-0.458860439
1377,1875,G337.9715+00.0908,Young/old star?,38:54.2,-46:42:56.9,2.445,2.526,4.15,4.59,17.1,15.1,11.2,-39.6,5.7,-999,3.1,-999,2.70E+03,MIPS/IGA,,337.9710822,0.090924466
1378,1897,G337.9858-00.1442,HII region,39:59.2,-46:51:40.6,1.062,1.046,1.24,3.2,13.5,10.5,9.1,-999,-999,-999,-999.0,-999,-999,IRAS,,337.9859019,-0.144297878
1379,1878,G337.9947+00.0770,HII region,39:03.4,-46:42:26.6,6.34,9.454,8.79,35.59,15.3,13.2,12.2,-122.7,3.3,fsa,8.9,-999,8.70E+04,MIPS/IGA,,337.9947814,0.077048163
1380,1900,G338.0008-00.1498A,YSO,40:04.0,-46:51:18.1,2.124,2.735,2.91,5.92,16.1,14.7,13.1,-65.7,4.7,?,11.3,-999,5.00E+04,MIPS/IGA,,337.9996381,-0.150351018
1381,1900,G338.0008-00.1498B,HII region,40:03.4,-46:51:08.5,2.124,2.735,2.91,5.92,-999,-999,-999,-65.7,4.7,?,11.3,-999,2.10E+04,MIPS/IGA,,338.0004589,-0.147259364
1382,1882,G338.0074+00.0177,HII region,39:21.8,-46:44:15.0,1.899,2.562,2.74,11.75,16.7,14.5,13.6,-63.3,4.8,fsa?,11.3,-999,6.40E+04,MIPS/IGA,,338.0074398,0.017661439
1383,1894,G338.0641-00.0690,Diffuse HII region,39:57.7,-46:45:10.4,1.506,3.323,3.64,8.7,12.5,10.9,10.2,-38.8,5.8,nsa,3.1,-999,3.40E+03,MIPS/IGA,,338.0641048,-0.069127785
1384,1884,G338.0715+00.0126,HII/YSO,39:38.1,-46:41:34.8,1.442,1.978,3.52,9.64,14.9,13.7,13,-999,-999,-999,-999.0,-999,-999,IRAS,,338.0715286,0.012634487
1385,1953,G338.1127-00.1905A,YSO,40:40.8,-46:47:54.9,0.879,1.058,1.17,4.66,-999,-999,-999,-49.4,5.3,fsa,12.1,-999,6.90E+03,MIPS/IGA,,338.1115028,-0.191470055
1386,1953,G338.1127-00.1905B,HII region,40:40.6,-46:47:51.1,0.879,1.058,1.17,4.66,-999,-999,-999,-49.4,5.3,fsa,12.1,-999,2.00E+04,MIPS/IGA,,338.1118776,-0.190300674
1387,1953,G338.1127-00.1905C,HII region,40:41.2,-46:47:53.1,0.879,1.058,1.17,4.66,-999,-999,-999,-49.4,5.3,fsa,12.1,-999,3.80E+03,MIPS/IGA,,338.1125387,-0.191886572
1388,2012,G338.2253-00.5094,YSO?,42:31.0,-46:55:22.5,1.475,1.831,2.52,10.55,16.5,13.1,9.9,-20.8,6.8,nz,1.6,-999,1.40E+03,MIPS/IGA,,338.2253322,-0.509198297
1389,1863,G338.2717+00.5211A,YSO,38:12.6,-46:12:15.7,0.808,1.272,1.49,7.57,16.2,13.1,11.2,-62.2,4.8,nsa?,4.3,-999,3.50E+03,MIPS/IGA,,338.2720975,0.521333731
1390,1863,G338.2717+00.5211B,YSO,38:12.4,-46:12:15.1,0.808,1.272,1.49,7.57,16.2,13.1,11.2,-62.2,4.8,nsa?,4.3,-999,3.40E+03,MIPS/IGA,,338.2719324,0.521766873
1391,1861,G338.2801+00.5419,YSO,38:09.1,-46:11:04.5,0.122,0.313,0.84,7.43,15.4,14.6,12.9,-62.7,4.8,nsa?,4.3,-999,2.60E+03,MIPS/IGA,,338.2801566,0.541954837
1392,2005,G338.2900-00.3729,Diffuse HII region,42:10.0,-46:47:04.2,0.867,1.486,1.46,3.93,14.7,14.4,13,-12.6,7.4,?,1.6,-999,1.80E+03,MIPS/IGA,,338.2901046,-0.373032444
1393,1899,G338.3253+00.1541,HII region,40:00.1,-46:24:33.4,1.228,1.73,1.31,6.45,14.9,13.7,12.7,-31.4,6.1,-999,12.9,-999,3.00E+04,MIPS/IGA,,338.3254055,0.154110179
1394,1904,G338.3340+00.1315,HII region,40:08.0,-46:25:04.0,1.333,2.685,3.35,20.05,14.6,11.7,10.4,-37.3,5.8,f,12.9,-999,2.80E+05,MIPS/IGA,,338.3340996,0.131518303
1395,1913,G338.3483+00.1321,HII region,40:10.7,-46:24:22.7,1.301,3.548,5.56,19.7,-999,-999,-999,-36.5,5.9,-999,12.9,-999,1.70E+05,MIPS/IGA,,338.3478286,0.133332146
1396,1911,G338.3597+00.1430A,YSO,40:11.9,-46:23:27.2,1.792,6.759,10.99,35.68,-999,-999,-999,-36.4,5.9,-999,12.9,-999,3.10E+04,MIPS/IGA,,338.3616679,0.140963622
1397,1911,G338.3597+00.1430B,HII region?,40:10.9,-46:23:27.6,1.792,6.759,10.99,35.68,-999,-999,-999,-36.4,5.9,-999,12.9,-999,1.30E+05,MIPS/IGA,,338.3597727,0.142932052
1398,1999,G338.3739-00.1519,HII region,41:31.2,-46:34:32.5,1.034,1.977,2.81,6.9,15.1,14.1,12.5,4.4,9.2,fo,16.5,-999,7.90E+04,MIPS/IGA,,338.3739112,-0.15200516
1399,1912,G338.3829+00.1632,HII region,40:11.0,-46:21:36.7,3.154,9.48,11.86,42.56,14.3,13,12.4,-35.7,5.9,-999,12.9,-999,3.80E+05,MIPS/IGA,,338.3830246,0.163141789
1400,2013,G338.3996-00.4074,HII region,42:44.2,-46:43:27.8,2.055,2.555,2.56,21.67,13.6,12.2,11.1,-38.3,5.8,-999,3.2,-999,4.60E+03,MIPS/IGA,,338.3995711,-0.40688488
1401,1967,G338.4033+00.0338,Diffuse HII region,40:49.4,-46:25:50.5,1.446,3.193,3.28,7.88,15,14,12.7,-40.3,5.7,f,12.9,-999,4.20E+04,MSX,,338.4034202,0.033768834
1402,2003,G338.4050-00.2033,HII region,41:51.5,-46:35:09.7,2.402,10.131,21.5,49.09,16.1,13.9,12.7,4,9.1,fo,16.4,,9.60E+05,IRAS,,338.404585,-0.202559809
1403,1976,G338.4063+00.0009,HII region?,40:58.7,-46:27:00.7,0.774,2.729,2.59,8.82,15.2,12.2,10.6,-999,-999,-999,-999.0,-999,-999,MSX,,338.406407,9.32E-04
1404,1914,G338.4090+00.1837,HII region,40:11.7,-46:19:37.5,2.289,3.506,2.14,9.16,-999,-999,-999,-32.1,6.1,-999,12.9,-999,1.80E+05,MIPS/IGA,,338.4090899,0.183654713
1405,1968,G338.4357+00.0591,HII region,40:50.2,-46:23:23.0,3.818,8.967,13.99,47.06,-999,-999,-999,-33.5,6,f,12.9,,1.20E+06,IRAS,,338.4356252,0.059199423
1406,1933,G338.4387+00.1907,YSO,40:16.3,-46:18:06.8,0.152,1.036,0.77,3.5,-999,-999,-999,-36.5,5.9,-999,12.9,-999,1.30E+04,MIPS/IGA,,338.4367036,0.190491737
1407,2007,G338.4605-00.2584,HII region,42:19.2,-46:34:50.8,1.273,1.541,1.58,7.43,13.5,12.2,11.8,-53.4,5.1,fsa,11.9,-999,6.70E+04,MIPS/IGA,,338.4606358,-0.258534189
1408,1896,G338.4712+00.2871,YSO,39:58.9,-46:12:36.4,0.581,0.63,0.77,3.65,-999,-999,-999,-30.6,6.2,-999,12.9,-999,8.40E+04,MIPS/IGA,,338.4720633,0.288908272
1409,1980,G338.4763+00.0418,HII region,41:04.2,-46:22:14.5,2.152,3.207,4.12,11.07,16.8,14.5,13.7,-39.8,5.7,-999,12.9,-999,6.00E+04,MSX,,338.4764104,0.041757577
1410,4844,G338.4921+00.0683,Diffuse HII region,41:00.9,-46:20:28.6,0.534,0.472,0.56,3.09,15.1,14,12.9,-999,-999,-999,-999.0,-999,-999,MSX,,338.4921681,0.068359088
1411,1767,G338.5459+02.1175,YSO,32:32.2,-44:55:30.0,6.982,9.953,13.15,15.92,10.2,8.6,7.2,-3.1,8.3,nz,0.3,-999,16,MIPS/IGA,,338.5460149,2.117470343
1412,1773,G338.5821+02.0080,YSO,33:07.8,-44:58:22.8,0.657,0.885,1.66,3.07,17.5,15.1,12.3,-4.2,8.2,nz,0.3,-999,13,MIPS/IGA,,338.582269,2.007954387
1413,2011,G338.6811-00.0844,HII region,42:24.0,-46:17:59.9,1.322,2.475,3.6,12.02,-999,-999,-999,-18.2,7,nsa?,1.6,-999,2.10E+03,MIPS/IGA,,338.6811789,-0.084151629
1414,1942,G338.8806+00.5339,Diffuse HII region,40:29.2,-45:44:30.8,1.013,2.207,3.76,15.62,15.4,13.7,13,-66.7,4.6,-999,5.2,-999,1.10E+04,MIPS/IGA,,338.8806331,0.533907691
1415,1992,G338.9173+00.3824,HII region,41:16.7,-45:48:52.9,0.675,1.29,1.91,8.01,16,14.9,14.2,-24.7,6.5,?,2.2,-999,3.1e+03/1.2e+05,MIPS/IGA,,338.9172987,0.382429282
1416,1946,G338.9196+00.5495,YSO,40:34.0,-45:42:07.9,0.881,8.259,20.13,66.76,15.6,12.6,9.6,-64.1,4.7,-999,5.2,-999,5.00E+04,MIPS/IGA,,338.9196303,0.549743664
1417,1929,G338.9217+00.6233,HII region,40:15.4,-45:39:02.4,8.559,17.692,21.64,84.87,13.2,12.1,10.6,-62.1,4.7,n,5.2,-999,4.50E+04,MIPS/IGA,,338.9222903,0.624444791
1418,1943,G338.9237+00.5618,HII region,40:31.9,-45:41:27.9,4.778,5.108,4.64,29.87,16.4,13.7,11.9,-63.6,4.7,-999,5.2,-999,5.90E+04,MIPS/IGA,,338.9238031,0.561793416
1419,2017,G338.9341-00.0623,YSO,43:16.0,-46:05:40.5,3.884,9.602,10.44,31.13,14.2,12.2,9.5,-43.9,5.4,n,3.4,-999,3.70E+03,MIPS/IGA,,338.9345383,-0.062125737
1420,2033,G338.9377-00.4890A,YSO?,45:08.8,-46:22:17.0,1.233,1.29,1.35,5.21,13.8,11,9.1,-36.9,5.8,-999,3.2,-999,2.10E+03,MIPS/IGA,,338.9378041,-0.489034419
1421,2015,G339.1052+00.1490,HII region,42:59.6,-45:49:43.6,4.472,11.514,13.35,47.73,-999,-999,-999,-78.2,4.2,n,4.9,-999,2.10E+04,MIPS/IGA,,339.1036966,0.14836949
